isin,symbol,class,name,shares,date reported,%,value
US49338L1035,KEYS,Top Institutional Holders,UBS Asset Management Americas Inc,3.25M,"Jun 30, 2024",1.87,496812043
US49338L1035,KEYS,Top Institutional Holders,Amundi,3.2M,"Jun 30, 2024",1.85,489192343
US49338L1035,KEYS,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,5.53M,"Jun 30, 2024",3.19,844848117
US49338L1035,KEYS,Top mutual fund Holders,Vanguard 500 Index Fund,4.48M,"Jun 30, 2024",2.58,684217093
US49338L1035,KEYS,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,3.74M,"Jun 30, 2024",2.15,571074865
US49338L1035,KEYS,Top mutual fund Holders,Fidelity 500 Index Fund,2.13M,"Jul 31, 2024",1.23,325901526
US49338L1035,KEYS,Top mutual fund Holders,Price (T.Rowe) U.S. Value Equity Trust,2.13M,"Jun 30, 2024",1.23,325424398
US49338L1035,KEYS,Top mutual fund Holders,SPDR S&P 500 ETF Trust,2.07M,"Aug 31, 2024",1.19,316400651
US49338L1035,KEYS,Top mutual fund Holders,Price (T.Rowe) Value Fund,2.04M,"Jun 30, 2024",1.18,311444410
US49338L1035,KEYS,Top mutual fund Holders,Price (T.Rowe) Mid Cap Growth Fund,2M,"Jun 30, 2024",1.15,304940709
US49338L1035,KEYS,Top mutual fund Holders,iShares Core S&P 500 ETF,1.91M,"Aug 31, 2024",1.1,292365990
US49338L1035,KEYS,Top mutual fund Holders,Fundamental Investors Inc,1.83M,"Jun 30, 2024",1.06,280154311
US14149Y1082,CAH,Top Institutional Holders,Blackrock Inc.,30.81M,"Jun 30, 2024",12.74,3353204063
US14149Y1082,CAH,Top Institutional Holders,Vanguard Group Inc,30.62M,"Jun 30, 2024",12.65,3331837039
US14149Y1082,CAH,Top Institutional Holders,State Street Corporation,13.55M,"Jun 30, 2024",5.6,1474553218
US14149Y1082,CAH,Top Institutional Holders,"Geode Capital Management, LLC",5.71M,"Jun 30, 2024",2.36,621120291
US14149Y1082,CAH,Top Institutional Holders,"FMR, LLC",5.01M,"Jun 30, 2024",2.07,545506932
US14149Y1082,CAH,Top Institutional Holders,Morgan Stanley,4.75M,"Jun 30, 2024",1.96,517351824
US14149Y1082,CAH,Top Institutional Holders,"Pacer Advisors, Inc.",4.1M,"Jun 30, 2024",1.69,446062101
US14149Y1082,CAH,Top Institutional Holders,"Arrowstreet Capital, Limited Partnership",3.72M,"Jun 30, 2024",1.54,404928577
US14149Y1082,CAH,Top Institutional Holders,Invesco Ltd.,3.47M,"Jun 30, 2024",1.44,377892574
US14149Y1082,CAH,Top Institutional Holders,"AQR Capital Management, LLC",3.46M,"Jun 30, 2024",1.43,376825159
US14149Y1082,CAH,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,7.68M,"Jun 30, 2024",3.17,835650650
US14149Y1082,CAH,Top mutual fund Holders,Vanguard 500 Index Fund,6.25M,"Jun 30, 2024",2.58,680268096
US14149Y1082,CAH,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,5.22M,"Jun 30, 2024",2.16,567767042
US14149Y1082,CAH,Top mutual fund Holders,Pacer U.S. Cash Cows 100 ETF,3.95M,"Apr 30, 2024",1.63,430173402
US14149Y1082,CAH,Top mutual fund Holders,Blackrock Equity Dividend Fund,3.04M,"Apr 30, 2024",1.26,330667959
US14149Y1082,CAH,Top mutual fund Holders,Fidelity 500 Index Fund,2.98M,"Jul 31, 2024",1.23,324007087
US14149Y1082,CAH,Top mutual fund Holders,SPDR S&P 500 ETF Trust,2.9M,"Aug 31, 2024",1.2,315573972
US14149Y1082,CAH,Top mutual fund Holders,iShares Core S&P 500 ETF,2.67M,"Aug 31, 2024",1.1,290665074
US14149Y1082,CAH,Top mutual fund Holders,Vanguard Index-Value Index Fund,2M,"Jun 30, 2024",0.83,217684833
US14149Y1082,CAH,Top mutual fund Holders,SPDR (R) Ser Tr- SPDR (R) S&P (R) Dividend ETF,1.96M,"Aug 31, 2024",0.81,212975538
US8574771031,STT,Top Institutional Holders,Vanguard Group Inc,37.43M,"Jun 30, 2024",12.54,3312863068
US8574771031,STT,Top Institutional Holders,Blackrock Inc.,24.74M,"Jun 30, 2024",8.29,2189846035
US8574771031,STT,Top Institutional Holders,State Street Corporation,14.17M,"Jun 30, 2024",4.75,1254031636
US8574771031,STT,Top Institutional Holders,Dodge & Cox Inc,12.91M,"Jun 30, 2024",4.32,1142952189
US8574771031,STT,Top Institutional Holders,JP Morgan Chase & Company,8.96M,"Jun 30, 2024",3,792905484
US8574771031,STT,Top Institutional Holders,Harris Associates L.P.,7.22M,"Jun 30, 2024",2.42,639324088
US8574771031,STT,Top Institutional Holders,"Geode Capital Management, LLC",7.13M,"Jun 30, 2024",2.39,630795078
US8574771031,STT,Top Institutional Holders,Invesco Ltd.,7.03M,"Jun 30, 2024",2.35,621961362
US8574771031,STT,Top Institutional Holders,Capital International Investors,5.51M,"Jun 30, 2024",1.85,487772706
US8574771031,STT,Top Institutional Holders,Lsv Asset Management,5.28M,"Jun 30, 2024",1.77,467491161
US8574771031,STT,Top mutual fund Holders,Dodge & Cox Stock Fund,9.7M,"Jun 30, 2024",3.25,858467700
US8574771031,STT,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,9.06M,"Jun 30, 2024",3.04,802113024
US8574771031,STT,Top mutual fund Holders,Vanguard 500 Index Fund,7.73M,"Jun 30, 2024",2.59,684278637
US8574771031,STT,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,6.13M,"Jun 30, 2024",2.05,542559339
US8574771031,STT,Top mutual fund Holders,Oakmark Fund,4.92M,"Jun 30, 2024",1.65,435844800
US8574771031,STT,Top mutual fund Holders,Fidelity 500 Index Fund,3.68M,"Jul 31, 2024",1.23,325919746
US8574771031,STT,Top mutual fund Holders,SPDR S&P 500 ETF Trust,3.58M,"Aug 31, 2024",1.2,316912924
US8574771031,STT,Top mutual fund Holders,iShares Core S&P 500 ETF,3.31M,"Aug 31, 2024",1.11,292558698
US8574771031,STT,Top mutual fund Holders,American Mutual Fund Inc,3.29M,"Jun 30, 2024",1.1,291162610
US8574771031,STT,Top mutual fund Holders,Vanguard Index-Value Index Fund,2.35M,"Jun 30, 2024",0.79,207980664
US4595061015,IFF,Top Institutional Holders,Vanguard Group Inc,29.95M,"Jun 30, 2024",11.71,3114473440
US4595061015,IFF,Top Institutional Holders,Dodge & Cox Inc,28.21M,"Jun 30, 2024",11.03,2933487128
US4595061015,IFF,Top Institutional Holders,Winder Pte. Ltd.,25.36M,"Jun 30, 2024",9.92,2637063624
US4595061015,IFF,Top Institutional Holders,Blackrock Inc.,21.48M,"Jun 30, 2024",8.4,2233704928
US4595061015,IFF,Top Institutional Holders,State Street Corporation,10.27M,"Jun 30, 2024",4.02,1068165384
US4595061015,IFF,Top Institutional Holders,"Geode Capital Management, LLC",5.93M,"Jun 30, 2024",2.32,616856136
US4595061015,IFF,Top Institutional Holders,Massachusetts Financial Services Co.,5.34M,"Jun 30, 2024",2.09,555639656
US4595061015,IFF,Top Institutional Holders,Van Eck Associates Corporation,4.45M,"Jun 30, 2024",1.74,462712952
US4595061015,IFF,Top Institutional Holders,Millennium Management Llc,4.32M,"Jun 30, 2024",1.69,449291128
US4595061015,IFF,Top Institutional Holders,Nordea Investment Management AB,4.15M,"Jun 30, 2024",1.62,431329600
US4595061015,IFF,Top mutual fund Holders,Dodge & Cox Stock Fund,13.89M,"Jun 30, 2024",5.43,1444497600
US4595061015,IFF,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,8.09M,"Jun 30, 2024",3.17,841627488
US4595061015,IFF,Top mutual fund Holders,Vanguard 500 Index Fund,6.56M,"Jun 30, 2024",2.56,681753384
US4595061015,IFF,Top mutual fund Holders,Dodge & Cox International Stock Fund,5.73M,"Jun 30, 2024",2.24,596044800
US4595061015,IFF,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,5.47M,"Jun 30, 2024",2.14,568858368
US4595061015,IFF,Top mutual fund Holders,VanEck ETF Trust-VanEck Morningstar Wide Moat ETF,4.13M,"Jul 31, 2024",1.62,429884520
US4595061015,IFF,Top mutual fund Holders,Fidelity 500 Index Fund,3.12M,"Jul 31, 2024",1.22,324637144
US4595061015,IFF,Top mutual fund Holders,SPDR S&P 500 ETF Trust,3.03M,"Aug 31, 2024",1.19,315272568
US4595061015,IFF,Top mutual fund Holders,iShares Core S&P 500 ETF,2.8M,"Aug 31, 2024",1.1,291230160
US4595061015,IFF,Top mutual fund Holders,FPA Funds Tr-FPA Crescent Fund,2.6M,"Jun 30, 2024",1.02,270025184
US4062161017,HAL,Top Institutional Holders,Capital World Investors,120.11M,"Jun 30, 2024",13.61,3467675142
US4062161017,HAL,Top Institutional Holders,Vanguard Group Inc,103.62M,"Jun 30, 2024",11.74,2991373595
US4062161017,HAL,Top Institutional Holders,Blackrock Inc.,73.34M,"Jun 30, 2024",8.31,2117366799
US4062161017,HAL,Top Institutional Holders,State Street Corporation,57.64M,"Jun 30, 2024",6.53,1663923451
US4062161017,HAL,Top Institutional Holders,Price (T.Rowe) Associates Inc,44.19M,"Jun 30, 2024",5.01,1275663801
US4062161017,HAL,Top Institutional Holders,"Sanders Capital, LLC",23.94M,"Jun 30, 2024",2.71,691284230
US4062161017,HAL,Top Institutional Holders,"Geode Capital Management, LLC",20.46M,"Jun 30, 2024",2.32,590618319
US4062161017,HAL,Top Institutional Holders,"Barrow, Hanley Mewhinney & Strauss, LLC",14.86M,"Jun 30, 2024",1.68,428938289
US4062161017,HAL,Top Institutional Holders,"Pacer Advisors, Inc.",13.63M,"Jun 30, 2024",1.54,393532408
US4062161017,HAL,Top Institutional Holders,Morgan Stanley,12.89M,"Jun 30, 2024",1.46,372278660
US4062161017,HAL,Top mutual fund Holders,American Balanced Fund,39.41M,"Jun 30, 2024",4.46,1137861051
US4062161017,HAL,Top mutual fund Holders,Washington Mutual Investors Fund,31.17M,"Jun 30, 2024",3.53,899884133
US4062161017,HAL,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,25.07M,"Jun 30, 2024",2.84,723772480
US4062161017,HAL,Top mutual fund Holders,Growth Fund Of America Inc,24.96M,"Jun 30, 2024",2.83,720505435
US4062161017,HAL,Top mutual fund Holders,Select Sector SPDR Fund-Energy Select,24.11M,"Aug 31, 2024",2.73,696011029
US4062161017,HAL,Top mutual fund Holders,Vanguard 500 Index Fund,22.72M,"Jun 30, 2024",2.57,655987248
US4062161017,HAL,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,17.07M,"Jun 30, 2024",1.93,492725949
US4062161017,HAL,Top mutual fund Holders,Price (T.Rowe) Value Fund,13.04M,"Jun 30, 2024",1.48,376386313
US4062161017,HAL,Top mutual fund Holders,Price (T.Rowe) U.S. Value Equity Trust,12.36M,"Jun 30, 2024",1.4,356965925
US4062161017,HAL,Top mutual fund Holders,American Funds Insurance Ser-Growth Fund,11.6M,"Jun 30, 2024",1.31,334892009
US2600031080,DOV,Top Institutional Holders,Vanguard Group Inc,16.09M,"Jun 30, 2024",11.71,3061460999
US2600031080,DOV,Top Institutional Holders,JP Morgan Chase & Company,10.85M,"Jun 30, 2024",7.9,2064342590
US2600031080,DOV,Top Institutional Holders,Blackrock Inc.,9.76M,"Jun 30, 2024",7.1,1856968739
US2600031080,DOV,Top Institutional Holders,State Street Corporation,6.16M,"Jun 30, 2024",4.48,1171405012
US2600031080,DOV,Top Institutional Holders,Price (T.Rowe) Associates Inc,5.25M,"Jun 30, 2024",3.82,999216155
US2600031080,DOV,Top Institutional Holders,"Franklin Resources, Inc.",4.16M,"Jun 30, 2024",3.03,791248437
US2600031080,DOV,Top Institutional Holders,"Geode Capital Management, LLC",3.2M,"Jun 30, 2024",2.33,609221972
US2600031080,DOV,Top Institutional Holders,Bank of America Corporation,3.02M,"Jun 30, 2024",2.2,575115716
US2600031080,DOV,Top Institutional Holders,"FMR, LLC",2.94M,"Jun 30, 2024",2.14,558571142
US2600031080,DOV,Top Institutional Holders,"Nuveen Asset Management, LLC",2.66M,"Jun 30, 2024",1.94,506191782
US2600031080,DOV,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,4.33M,"Jun 30, 2024",3.15,824492997
US2600031080,DOV,Top mutual fund Holders,JP Morgan Equity Income Fund,3.98M,"Jun 30, 2024",2.89,756590163
US2600031080,DOV,Top mutual fund Holders,Vanguard 500 Index Fund,3.53M,"Jun 30, 2024",2.57,670896052
US2600031080,DOV,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,2.94M,"Jun 30, 2024",2.14,559986569
US2600031080,DOV,Top mutual fund Holders,Franklin Managed Trust - Rising Dividends Fund,2.29M,"Jun 30, 2024",1.67,436385607
US2600031080,DOV,Top mutual fund Holders,Fidelity 500 Index Fund,1.68M,"Jul 31, 2024",1.22,319569221
US2600031080,DOV,Top mutual fund Holders,SPDR S&P 500 ETF Trust,1.66M,"Aug 31, 2024",1.21,315744848
US2600031080,DOV,Top mutual fund Holders,iShares Core S&P 500 ETF,1.51M,"Aug 31, 2024",1.1,286687792
US2600031080,DOV,Top mutual fund Holders,Vanguard/Windsor Fund Inc.,1.44M,"Apr 30, 2024",1.05,273415001
US2600031080,DOV,Top mutual fund Holders,John Hancock Fds III-Disciplined Value Mid Cap Fd,1.28M,"Aug 31, 2024",0.93,242899718
US25179M1036,DVN,Top Institutional Holders,Vanguard Group Inc,75.71M,"Jun 30, 2024",12.09,3013173964
US25179M1036,DVN,Top Institutional Holders,Blackrock Inc.,48.9M,"Jun 30, 2024",7.81,1946192023
US25179M1036,DVN,Top Institutional Holders,State Street Corporation,41.37M,"Jun 30, 2024",6.61,1646604692
US25179M1036,DVN,Top Institutional Holders,"Geode Capital Management, LLC",15.69M,"Jun 30, 2024",2.5,624306210
US25179M1036,DVN,Top Institutional Holders,Morgan Stanley,11.48M,"Jun 30, 2024",1.83,456731338
US25179M1036,DVN,Top Institutional Holders,"Pacer Advisors, Inc.",9.91M,"Jun 30, 2024",1.58,394557929
US25179M1036,DVN,Top Institutional Holders,Victory Capital Management Inc.,9.61M,"Jun 30, 2024",1.53,382453117
US25179M1036,DVN,Top Institutional Holders,"Raymond James & Associates, Inc.",9.18M,"Jun 30, 2024",1.47,365514357
US25179M1036,DVN,Top Institutional Holders,Dimensional Fund Advisors LP,8.79M,"Jun 30, 2024",1.4,349970029
US25179M1036,DVN,Top Institutional Holders,Fuller & Thaler Asset Management Inc.,7.44M,"Jun 30, 2024",1.19,296077766
US25179M1036,DVN,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,19.97M,"Jun 30, 2024",3.19,794762443
US25179M1036,DVN,Top mutual fund Holders,Select Sector SPDR Fund-Energy Select,17.21M,"Aug 31, 2024",2.75,684981110
US25179M1036,DVN,Top mutual fund Holders,Vanguard 500 Index Fund,16.22M,"Jun 30, 2024",2.59,645557937
US25179M1036,DVN,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,13.54M,"Jun 30, 2024",2.16,538813464
US25179M1036,DVN,Top mutual fund Holders,Pacer U.S. Cash Cows 100 ETF,8.99M,"Apr 30, 2024",1.44,357969391
US25179M1036,DVN,Top mutual fund Holders,Fidelity 500 Index Fund,7.73M,"Jul 31, 2024",1.23,307487470
US25179M1036,DVN,Top mutual fund Holders,SPDR S&P 500 ETF Trust,7.61M,"Aug 31, 2024",1.21,302777061
US25179M1036,DVN,Top mutual fund Holders,iShares Core S&P 500 ETF,6.93M,"Aug 31, 2024",1.11,275848580
US25179M1036,DVN,Top mutual fund Holders,Undiscovered Managers Behavioral Value Fund,6.03M,"Jun 30, 2024",0.96,239872048
US25179M1036,DVN,Top mutual fund Holders,Victory Portfolios-Sycamore Established Value Fund,5.69M,"Jun 30, 2024",0.91,226461995
US92276F1003,VTR,Top Institutional Holders,Vanguard Group Inc,64.5M,"Jun 30, 2024",15.61,4185479454
US92276F1003,VTR,Top Institutional Holders,Blackrock Inc.,43.3M,"Jun 30, 2024",10.48,2809422257
US92276F1003,VTR,Top Institutional Holders,JP Morgan Chase & Company,26.96M,"Jun 30, 2024",6.52,1749296816
US92276F1003,VTR,Top Institutional Holders,State Street Corporation,26.09M,"Jun 30, 2024",6.31,1692938359
US92276F1003,VTR,Top Institutional Holders,"FMR, LLC",22.38M,"Jun 30, 2024",5.42,1452368939
US92276F1003,VTR,Top Institutional Holders,"Principal Financial Group, Inc.",19.27M,"Jun 30, 2024",4.66,1250556109
US92276F1003,VTR,Top Institutional Holders,Apg Asset Management US Inc.,15.13M,"Jun 30, 2024",3.66,981627424
US92276F1003,VTR,Top Institutional Holders,"Geode Capital Management, LLC",10.17M,"Jun 30, 2024",2.46,659630917
US92276F1003,VTR,Top Institutional Holders,CenterSquare Investment Management LLC,7.76M,"Jun 30, 2024",1.88,503386376
US92276F1003,VTR,Top Institutional Holders,Resolution Capital Ltd,7.06M,"Jun 30, 2024",1.71,458139812
US92276F1003,VTR,Top mutual fund Holders,Vanguard Specialized-Real Estate Index Fund,16.43M,"Apr 30, 2024",3.98,1065997401
US92276F1003,VTR,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,12.83M,"Jun 30, 2024",3.11,832692286
US92276F1003,VTR,Top mutual fund Holders,Vanguard 500 Index Fund,10.39M,"Jun 30, 2024",2.51,674173285
US92276F1003,VTR,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,8.67M,"Jun 30, 2024",2.1,562627571
US92276F1003,VTR,Top mutual fund Holders,Principal Real Estate Securities Fund,6.35M,"Jul 31, 2024",1.54,412191009
US92276F1003,VTR,Top mutual fund Holders,Fidelity 500 Index Fund,4.95M,"Jul 31, 2024",1.2,321083244
US92276F1003,VTR,Top mutual fund Holders,SPDR S&P 500 ETF Trust,4.76M,"Aug 31, 2024",1.15,309190334
US92276F1003,VTR,Top mutual fund Holders,iShares Core S&P 500 ETF,4.44M,"Aug 31, 2024",1.07,288042359
US92276F1003,VTR,Top mutual fund Holders,JP Morgan Equity Income Fund,3.62M,"Jun 30, 2024",0.88,234855141
US92276F1003,VTR,Top mutual fund Holders,Vanguard Index-Value Index Fund,3.31M,"Jun 30, 2024",0.8,214613225
US2333311072,DTE,Top Institutional Holders,Vanguard Group Inc,25.49M,"Jun 30, 2024",12.32,3199771075
US2333311072,DTE,Top Institutional Holders,Capital Research Global Investors,21.67M,"Jun 30, 2024",10.47,2720125917
US2333311072,DTE,Top Institutional Holders,Blackrock Inc.,16.89M,"Jun 30, 2024",8.16,2120829715
US2333311072,DTE,Top Institutional Holders,State Street Corporation,9.53M,"Jun 30, 2024",4.61,1196522125
US2333311072,DTE,Top Institutional Holders,"T. Rowe Price Investment Management, Inc.",6.36M,"Jun 30, 2024",3.07,798300454
US2333311072,DTE,Top Institutional Holders,"Ameriprise Financial, Inc.",5.56M,"Jun 30, 2024",2.69,697664576
US2333311072,DTE,Top Institutional Holders,"Geode Capital Management, LLC",4.8M,"Jun 30, 2024",2.32,602740643
US2333311072,DTE,Top Institutional Holders,"Neuberger Berman Group, LLC",3.07M,"Jun 30, 2024",1.48,385495931
US2333311072,DTE,Top Institutional Holders,Capital World Investors,2.83M,"Jun 30, 2024",1.37,354788094
US2333311072,DTE,Top Institutional Holders,Janus Henderson Group PLC,2.66M,"Jun 30, 2024",1.28,333357035
US2333311072,DTE,Top mutual fund Holders,American Mutual Fund Inc,6.6M,"Jun 30, 2024",3.19,828737753
US2333311072,DTE,Top mutual fund Holders,Income Fund of America Inc,6.52M,"Jun 30, 2024",3.15,818653376
US2333311072,DTE,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,5.9M,"Jun 30, 2024",2.85,740164637
US2333311072,DTE,Top mutual fund Holders,Vanguard 500 Index Fund,5.31M,"Jun 30, 2024",2.57,666753490
US2333311072,DTE,Top mutual fund Holders,"Capital Income Builder, Inc.",4.14M,"Jun 30, 2024",2,519253530
US2333311072,DTE,Top mutual fund Holders,Price (T.Rowe) Capital Appreciation Fund,4.09M,"Jun 30, 2024",1.98,513339466
US2333311072,DTE,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,3.99M,"Jun 30, 2024",1.93,500795509
US2333311072,DTE,Top mutual fund Holders,Capital World Growth and Income Fund,3.08M,"Jun 30, 2024",1.49,386254193
US2333311072,DTE,Top mutual fund Holders,Select Sector SPDR Fund-Utilities,3.07M,"Aug 31, 2024",1.48,385542381
US2333311072,DTE,Top mutual fund Holders,Fidelity 500 Index Fund,2.53M,"Jul 31, 2024",1.22,317576029
US7547301090,RJF,Top Institutional Holders,Vanguard Group Inc,21.94M,"Jun 30, 2024",10.65,2744247859
US7547301090,RJF,Top Institutional Holders,Blackrock Inc.,14.38M,"Jun 30, 2024",6.98,1799492296
US7547301090,RJF,Top Institutional Holders,Primecap Management Company,12.09M,"Jun 30, 2024",5.87,1511906289
US7547301090,RJF,Top Institutional Holders,"Wellington Management Group, LLP",9.22M,"Jun 30, 2024",4.48,1152954111
US7547301090,RJF,Top Institutional Holders,State Street Corporation,7.92M,"Jun 30, 2024",3.85,990851410
US7547301090,RJF,Top Institutional Holders,"FMR, LLC",6.53M,"Jun 30, 2024",3.17,816536572
US7547301090,RJF,Top Institutional Holders,"Geode Capital Management, LLC",4.34M,"Jun 30, 2024",2.11,542785749
US7547301090,RJF,Top Institutional Holders,JP Morgan Chase & Company,4.06M,"Jun 30, 2024",1.97,507451255
US7547301090,RJF,Top Institutional Holders,"T. Rowe Price Investment Management, Inc.",3.88M,"Jun 30, 2024",1.88,485525228
US7547301090,RJF,Top Institutional Holders,AGF Management Ltd.,2.58M,"Jun 30, 2024",1.25,322816417
US7547301090,RJF,Top mutual fund Holders,Vanguard Total Stock Market Index Fund,5.88M,"Jun 30, 2024",2.86,735677812
US7547301090,RJF,Top mutual fund Holders,Vanguard 500 Index Fund,4.79M,"Jun 30, 2024",2.32,598964281
US7547301090,RJF,Top mutual fund Holders,Vanguard/Primecap Fund,4.31M,"Jun 30, 2024",2.09,538793558
US7547301090,RJF,Top mutual fund Holders,Vanguard Mid-Cap Index Fund,4M,"Jun 30, 2024",1.94,499912479
US7547301090,RJF,Top mutual fund Holders,Vanguard Fenway Funds-Equity Income Fund,3.66M,"Jun 30, 2024",1.78,457885384
US7547301090,RJF,Top mutual fund Holders,Vanguard Horizon Fund-Capital Opportunity Fund,2.89M,"Jun 30, 2024",1.4,361607800
US7547301090,RJF,Top mutual fund Holders,Fidelity 500 Index Fund,2.28M,"Jul 31, 2024",1.11,285284541
US7547301090,RJF,Top mutual fund Holders,SPDR S&P 500 ETF Trust,2.23M,"Aug 31, 2024",1.08,279346670
US7547301090,RJF,Top mutual fund Holders,Vanguard/Windsor Fund Inc.,2.21M,"Apr 30, 2024",1.07,276428837
US7547301090,RJF,Top mutual fund Holders,iShares Core S&P 500 ETF,2.05M,"Aug 31, 2024",0.99,255926449
